draw_id;draw_number;draw_sequence;date;day;rule_set;n1;n2;n3;n4;n5;n6;complementary;chance;second_n1;second_n2;second_n3;second_n4;second_n5;source_archive;source_entry
2006003-1;2006003;1;2006-01-11;ME;historic-6-plus-complementary;27;31;28;38;16;45;48;;;;;;;1976-05-to-2008-10;loto.csv
2006003-2;2006003;2;2006-01-11;ME;historic-6-plus-complementary;7;2;26;24;32;8;23;;;;;;;1976-05-to-2008-10;loto.csv
2006004-1;2006004;1;2006-01-14;SA;historic-6-plus-complementary;42;47;36;45;34;48;33;;;;;;;1976-05-to-2008-10;loto.csv
2006004-2;2006004;2;2006-01-14;SA;historic-6-plus-complementary;40;24;39;12;36;23;41;;;;;;;1976-05-to-2008-10;loto.csv
2006005-1;2006005;1;2006-01-18;ME;historic-6-plus-complementary;28;38;19;36;1;33;34;;;;;;;1976-05-to-2008-10;loto.csv
2006005-2;2006005;2;2006-01-18;ME;historic-6-plus-complementary;45;37;32;9;40;31;35;;;;;;;1976-05-to-2008-10;loto.csv
2006006-1;2006006;1;2006-01-21;SA;historic-6-plus-complementary;42;15;20;48;46;8;19;;;;;;;1976-05-to-2008-10;loto.csv
2006006-2;2006006;2;2006-01-21;SA;historic-6-plus-complementary;38;47;44;48;3;36;29;;;;;;;1976-05-to-2008-10;loto.csv
2006007-1;2006007;1;2006-01-25;ME;historic-6-plus-complementary;33;42;49;45;3;5;24;;;;;;;1976-05-to-2008-10;loto.csv
2006007-2;2006007;2;2006-01-25;ME;historic-6-plus-complementary;36;24;16;10;23;42;11;;;;;;;1976-05-to-2008-10;loto.csv
2006008-1;2006008;1;2006-01-28;SA;historic-6-plus-complementary;9;3;11;35;13;12;39;;;;;;;1976-05-to-2008-10;loto.csv
2006008-2;2006008;2;2006-01-28;SA;historic-6-plus-complementary;4;33;40;5;10;37;18;;;;;;;1976-05-to-2008-10;loto.csv
2006009-1;2006009;1;2006-02-01;ME;historic-6-plus-complementary;30;45;28;49;6;35;22;;;;;;;1976-05-to-2008-10;loto.csv
2006009-2;2006009;2;2006-02-01;ME;historic-6-plus-complementary;11;29;44;14;21;37;31;;;;;;;1976-05-to-2008-10;loto.csv
2006010-1;2006010;1;2006-02-04;SA;historic-6-plus-complementary;39;22;43;2;26;32;38;;;;;;;1976-05-to-2008-10;loto.csv
2006010-2;2006010;2;2006-02-04;SA;historic-6-plus-complementary;47;44;30;23;2;42;31;;;;;;;1976-05-to-2008-10;loto.csv
2006011-1;2006011;1;2006-02-08;ME;historic-6-plus-complementary;41;49;16;43;35;37;36;;;;;;;1976-05-to-2008-10;loto.csv
2006011-2;2006011;2;2006-02-08;ME;historic-6-plus-complementary;2;36;16;17;24;39;7;;;;;;;1976-05-to-2008-10;loto.csv
2006012-1;2006012;1;2006-02-11;SA;historic-6-plus-complementary;47;48;11;37;33;42;23;;;;;;;1976-05-to-2008-10;loto.csv
2006012-2;2006012;2;2006-02-11;SA;historic-6-plus-complementary;35;27;43;3;30;42;46;;;;;;;1976-05-to-2008-10;loto.csv
2006013-1;2006013;1;2006-02-15;ME;historic-6-plus-complementary;42;35;20;28;4;38;24;;;;;;;1976-05-to-2008-10;loto.csv
2006013-2;2006013;2;2006-02-15;ME;historic-6-plus-complementary;1;44;18;30;39;13;4;;;;;;;1976-05-to-2008-10;loto.csv
2006014-1;2006014;1;2006-02-18;SA;historic-6-plus-complementary;47;36;4;39;24;13;1;;;;;;;1976-05-to-2008-10;loto.csv
2006014-2;2006014;2;2006-02-18;SA;historic-6-plus-complementary;39;5;15;3;34;40;37;;;;;;;1976-05-to-2008-10;loto.csv
2006015-1;2006015;1;2006-02-22;ME;historic-6-plus-complementary;14;30;5;45;22;7;3;;;;;;;1976-05-to-2008-10;loto.csv
2006015-2;2006015;2;2006-02-22;ME;historic-6-plus-complementary;34;36;46;39;10;32;11;;;;;;;1976-05-to-2008-10;loto.csv
2006016-1;2006016;1;2006-02-25;SA;historic-6-plus-complementary;43;6;1;14;15;24;5;;;;;;;1976-05-to-2008-10;loto.csv
2006016-2;2006016;2;2006-02-25;SA;historic-6-plus-complementary;22;41;25;33;38;30;34;;;;;;;1976-05-to-2008-10;loto.csv
2006017-1;2006017;1;2006-03-01;ME;historic-6-plus-complementary;32;34;49;46;19;25;39;;;;;;;1976-05-to-2008-10;loto.csv
2006017-2;2006017;2;2006-03-01;ME;historic-6-plus-complementary;45;32;34;26;31;44;4;;;;;;;1976-05-to-2008-10;loto.csv
2006018-1;2006018;1;2006-03-04;SA;historic-6-plus-complementary;15;13;28;5;14;37;6;;;;;;;1976-05-to-2008-10;loto.csv
2006018-2;2006018;2;2006-03-04;SA;historic-6-plus-complementary;4;18;1;14;23;30;7;;;;;;;1976-05-to-2008-10;loto.csv
2006019-1;2006019;1;2006-03-08;ME;historic-6-plus-complementary;15;49;1;8;23;19;30;;;;;;;1976-05-to-2008-10;loto.csv
2006019-2;2006019;2;2006-03-08;ME;historic-6-plus-complementary;3;31;15;9;34;11;30;;;;;;;1976-05-to-2008-10;loto.csv
2006020-1;2006020;1;2006-03-11;SA;historic-6-plus-complementary;4;21;44;6;43;5;19;;;;;;;1976-05-to-2008-10;loto.csv
2006020-2;2006020;2;2006-03-11;SA;historic-6-plus-complementary;13;6;43;18;27;39;11;;;;;;;1976-05-to-2008-10;loto.csv
2006021-1;2006021;1;2006-03-15;ME;historic-6-plus-complementary;41;25;34;30;45;46;19;;;;;;;1976-05-to-2008-10;loto.csv
2006021-2;2006021;2;2006-03-15;ME;historic-6-plus-complementary;21;40;48;15;18;13;25;;;;;;;1976-05-to-2008-10;loto.csv
2006022-1;2006022;1;2006-03-18;SA;historic-6-plus-complementary;25;19;32;30;21;2;39;;;;;;;1976-05-to-2008-10;loto.csv
2006022-2;2006022;2;2006-03-18;SA;historic-6-plus-complementary;8;19;27;47;31;33;5;;;;;;;1976-05-to-2008-10;loto.csv
2006023-1;2006023;1;2006-03-22;ME;historic-6-plus-complementary;28;49;14;36;12;19;21;;;;;;;1976-05-to-2008-10;loto.csv
2006023-2;2006023;2;2006-03-22;ME;historic-6-plus-complementary;18;4;47;35;9;46;31;;;;;;;1976-05-to-2008-10;loto.csv
2006024-1;2006024;1;2006-03-25;SA;historic-6-plus-complementary;29;45;10;15;16;25;18;;;;;;;1976-05-to-2008-10;loto.csv
2006024-2;2006024;2;2006-03-25;SA;historic-6-plus-complementary;26;17;32;33;44;10;27;;;;;;;1976-05-to-2008-10;loto.csv
2006025-1;2006025;1;2006-03-29;ME;historic-6-plus-complementary;5;20;33;9;13;48;6;;;;;;;1976-05-to-2008-10;loto.csv
2006025-2;2006025;2;2006-03-29;ME;historic-6-plus-complementary;43;45;12;29;46;7;8;;;;;;;1976-05-to-2008-10;loto.csv
2006026-1;2006026;1;2006-04-01;SA;historic-6-plus-complementary;49;12;6;46;5;7;32;;;;;;;1976-05-to-2008-10;loto.csv
2006026-2;2006026;2;2006-04-01;SA;historic-6-plus-complementary;28;21;24;40;30;17;7;;;;;;;1976-05-to-2008-10;loto.csv
2006027-1;2006027;1;2006-04-05;ME;historic-6-plus-complementary;10;46;30;29;44;4;12;;;;;;;1976-05-to-2008-10;loto.csv
2006027-2;2006027;2;2006-04-05;ME;historic-6-plus-complementary;8;15;48;40;30;42;2;;;;;;;1976-05-to-2008-10;loto.csv
2006028-1;2006028;1;2006-04-08;SA;historic-6-plus-complementary;42;41;39;13;21;11;46;;;;;;;1976-05-to-2008-10;loto.csv
2006028-2;2006028;2;2006-04-08;SA;historic-6-plus-complementary;3;41;29;13;44;43;36;;;;;;;1976-05-to-2008-10;loto.csv
2006029-1;2006029;1;2006-04-12;ME;historic-6-plus-complementary;45;11;18;47;26;27;46;;;;;;;1976-05-to-2008-10;loto.csv
2006029-2;2006029;2;2006-04-12;ME;historic-6-plus-complementary;20;31;6;4;39;37;29;;;;;;;1976-05-to-2008-10;loto.csv
2006030-1;2006030;1;2006-04-15;SA;historic-6-plus-complementary;24;9;34;26;40;4;16;;;;;;;1976-05-to-2008-10;loto.csv
2006030-2;2006030;2;2006-04-15;SA;historic-6-plus-complementary;48;27;13;18;31;28;46;;;;;;;1976-05-to-2008-10;loto.csv
2006031-1;2006031;1;2006-04-19;ME;historic-6-plus-complementary;48;20;36;11;37;32;9;;;;;;;1976-05-to-2008-10;loto.csv
2006031-2;2006031;2;2006-04-19;ME;historic-6-plus-complementary;11;20;28;9;35;12;42;;;;;;;1976-05-to-2008-10;loto.csv
2006032-1;2006032;1;2006-04-22;SA;historic-6-plus-complementary;32;30;39;10;11;33;8;;;;;;;1976-05-to-2008-10;loto.csv
2006032-2;2006032;2;2006-04-22;SA;historic-6-plus-complementary;23;5;17;30;28;43;46;;;;;;;1976-05-to-2008-10;loto.csv
2006033-1;2006033;1;2006-04-26;ME;historic-6-plus-complementary;16;2;48;27;36;7;45;;;;;;;1976-05-to-2008-10;loto.csv
2006033-2;2006033;2;2006-04-26;ME;historic-6-plus-complementary;30;29;23;45;11;10;49;;;;;;;1976-05-to-2008-10;loto.csv
2006034-1;2006034;1;2006-04-29;SA;historic-6-plus-complementary;36;22;41;9;35;19;2;;;;;;;1976-05-to-2008-10;loto.csv
2006034-2;2006034;2;2006-04-29;SA;historic-6-plus-complementary;42;35;43;21;18;2;33;;;;;;;1976-05-to-2008-10;loto.csv
2006035-1;2006035;1;2006-05-03;ME;historic-6-plus-complementary;30;8;37;9;24;34;29;;;;;;;1976-05-to-2008-10;loto.csv
2006035-2;2006035;2;2006-05-03;ME;historic-6-plus-complementary;3;4;13;15;11;19;8;;;;;;;1976-05-to-2008-10;loto.csv
2006036-1;2006036;1;2006-05-06;SA;historic-6-plus-complementary;34;18;48;38;46;14;26;;;;;;;1976-05-to-2008-10;loto.csv
2006036-2;2006036;2;2006-05-06;SA;historic-6-plus-complementary;17;1;46;5;25;30;28;;;;;;;1976-05-to-2008-10;loto.csv
2006037-1;2006037;1;2006-05-10;ME;historic-6-plus-complementary;38;22;4;47;30;31;42;;;;;;;1976-05-to-2008-10;loto.csv
2006037-2;2006037;2;2006-05-10;ME;historic-6-plus-complementary;4;37;38;48;41;7;29;;;;;;;1976-05-to-2008-10;loto.csv
2006038-1;2006038;1;2006-05-13;SA;historic-6-plus-complementary;41;14;10;47;16;9;18;;;;;;;1976-05-to-2008-10;loto.csv
2006038-2;2006038;2;2006-05-13;SA;historic-6-plus-complementary;17;47;34;35;16;48;26;;;;;;;1976-05-to-2008-10;loto.csv
2006039-1;2006039;1;2006-05-17;ME;historic-6-plus-complementary;44;13;30;24;11;41;35;;;;;;;1976-05-to-2008-10;loto.csv
2006039-2;2006039;2;2006-05-17;ME;historic-6-plus-complementary;31;21;37;29;15;5;49;;;;;;;1976-05-to-2008-10;loto.csv
2006040-1;2006040;1;2006-05-20;SA;historic-6-plus-complementary;30;40;32;46;44;16;47;;;;;;;1976-05-to-2008-10;loto.csv
2006040-2;2006040;2;2006-05-20;SA;historic-6-plus-complementary;32;8;7;26;19;4;29;;;;;;;1976-05-to-2008-10;loto.csv
2006041-1;2006041;1;2006-05-24;ME;historic-6-plus-complementary;7;4;12;25;20;48;31;;;;;;;1976-05-to-2008-10;loto.csv
2006041-2;2006041;2;2006-05-24;ME;historic-6-plus-complementary;26;1;15;47;23;35;33;;;;;;;1976-05-to-2008-10;loto.csv
2006042-1;2006042;1;2006-05-27;SA;historic-6-plus-complementary;5;31;28;16;35;6;20;;;;;;;1976-05-to-2008-10;loto.csv
2006042-2;2006042;2;2006-05-27;SA;historic-6-plus-complementary;1;25;14;38;24;4;6;;;;;;;1976-05-to-2008-10;loto.csv
2006043-1;2006043;1;2006-05-31;ME;historic-6-plus-complementary;16;25;1;3;7;45;8;;;;;;;1976-05-to-2008-10;loto.csv
2006043-2;2006043;2;2006-05-31;ME;historic-6-plus-complementary;23;31;11;44;5;43;14;;;;;;;1976-05-to-2008-10;loto.csv
2006044-1;2006044;1;2006-06-03;SA;historic-6-plus-complementary;39;10;36;41;16;24;47;;;;;;;1976-05-to-2008-10;loto.csv
2006044-2;2006044;2;2006-06-03;SA;historic-6-plus-complementary;48;1;47;36;2;16;32;;;;;;;1976-05-to-2008-10;loto.csv
2006045-1;2006045;1;2006-06-07;ME;historic-6-plus-complementary;34;9;14;30;25;16;21;;;;;;;1976-05-to-2008-10;loto.csv
2006045-2;2006045;2;2006-06-07;ME;historic-6-plus-complementary;8;10;4;26;9;28;24;;;;;;;1976-05-to-2008-10;loto.csv
2006046-1;2006046;1;2006-06-10;SA;historic-6-plus-complementary;10;29;25;35;1;8;45;;;;;;;1976-05-to-2008-10;loto.csv
2006046-2;2006046;2;2006-06-10;SA;historic-6-plus-complementary;28;24;35;19;44;29;11;;;;;;;1976-05-to-2008-10;loto.csv
2006047-1;2006047;1;2006-06-14;ME;historic-6-plus-complementary;42;20;30;28;41;39;49;;;;;;;1976-05-to-2008-10;loto.csv
2006047-2;2006047;2;2006-06-14;ME;historic-6-plus-complementary;45;17;9;36;10;26;24;;;;;;;1976-05-to-2008-10;loto.csv
2006048-1;2006048;1;2006-06-17;SA;historic-6-plus-complementary;38;41;13;9;10;15;14;;;;;;;1976-05-to-2008-10;loto.csv
2006048-2;2006048;2;2006-06-17;SA;historic-6-plus-complementary;46;18;12;40;21;8;32;;;;;;;1976-05-to-2008-10;loto.csv
2006049-1;2006049;1;2006-06-21;ME;historic-6-plus-complementary;17;10;44;5;42;26;36;;;;;;;1976-05-to-2008-10;loto.csv
2006049-2;2006049;2;2006-06-21;ME;historic-6-plus-complementary;16;11;23;3;8;7;24;;;;;;;1976-05-to-2008-10;loto.csv
2006050-1;2006050;1;2006-06-24;SA;historic-6-plus-complementary;34;10;3;15;5;37;30;;;;;;;1976-05-to-2008-10;loto.csv
2006050-2;2006050;2;2006-06-24;SA;historic-6-plus-complementary;13;8;32;3;36;37;38;;;;;;;1976-05-to-2008-10;loto.csv
2006051-1;2006051;1;2006-06-28;ME;historic-6-plus-complementary;43;22;5;2;19;25;7;;;;;;;1976-05-to-2008-10;loto.csv
2006051-2;2006051;2;2006-06-28;ME;historic-6-plus-complementary;8;43;20;19;1;12;38;;;;;;;1976-05-to-2008-10;loto.csv
2006052-1;2006052;1;2006-07-01;SA;historic-6-plus-complementary;3;17;47;4;44;36;7;;;;;;;1976-05-to-2008-10;loto.csv
2006052-2;2006052;2;2006-07-01;SA;historic-6-plus-complementary;38;44;2;29;7;10;23;;;;;;;1976-05-to-2008-10;loto.csv
2006053-1;2006053;1;2006-07-05;ME;historic-6-plus-complementary;25;19;33;2;17;40;39;;;;;;;1976-05-to-2008-10;loto.csv
2006053-2;2006053;2;2006-07-05;ME;historic-6-plus-complementary;37;39;28;5;46;49;32;;;;;;;1976-05-to-2008-10;loto.csv
2006054-1;2006054;1;2006-07-08;SA;historic-6-plus-complementary;18;39;4;15;1;35;33;;;;;;;1976-05-to-2008-10;loto.csv
2006054-2;2006054;2;2006-07-08;SA;historic-6-plus-complementary;35;44;38;43;6;24;41;;;;;;;1976-05-to-2008-10;loto.csv
2006055-1;2006055;1;2006-07-12;ME;historic-6-plus-complementary;1;31;22;7;21;36;3;;;;;;;1976-05-to-2008-10;loto.csv
2006055-2;2006055;2;2006-07-12;ME;historic-6-plus-complementary;15;10;26;41;34;35;13;;;;;;;1976-05-to-2008-10;loto.csv
2006056-1;2006056;1;2006-07-15;SA;historic-6-plus-complementary;35;37;16;33;14;10;22;;;;;;;1976-05-to-2008-10;loto.csv
2006056-2;2006056;2;2006-07-15;SA;historic-6-plus-complementary;16;49;22;27;19;24;17;;;;;;;1976-05-to-2008-10;loto.csv
2006057-1;2006057;1;2006-07-19;ME;historic-6-plus-complementary;32;23;12;16;36;38;33;;;;;;;1976-05-to-2008-10;loto.csv
2006057-2;2006057;2;2006-07-19;ME;historic-6-plus-complementary;31;14;35;24;44;4;21;;;;;;;1976-05-to-2008-10;loto.csv
2006058-1;2006058;1;2006-07-22;SA;historic-6-plus-complementary;40;21;28;41;27;43;33;;;;;;;1976-05-to-2008-10;loto.csv
2006058-2;2006058;2;2006-07-22;SA;historic-6-plus-complementary;44;43;13;18;45;28;35;;;;;;;1976-05-to-2008-10;loto.csv
2006059-1;2006059;1;2006-07-26;ME;historic-6-plus-complementary;3;20;45;8;27;41;32;;;;;;;1976-05-to-2008-10;loto.csv
2006059-2;2006059;2;2006-07-26;ME;historic-6-plus-complementary;15;33;34;30;42;46;48;;;;;;;1976-05-to-2008-10;loto.csv
2006060-1;2006060;1;2006-07-29;SA;historic-6-plus-complementary;15;34;35;4;44;28;21;;;;;;;1976-05-to-2008-10;loto.csv
2006060-2;2006060;2;2006-07-29;SA;historic-6-plus-complementary;39;1;26;27;21;49;38;;;;;;;1976-05-to-2008-10;loto.csv
2006061-1;2006061;1;2006-08-02;ME;historic-6-plus-complementary;49;9;41;24;36;37;19;;;;;;;1976-05-to-2008-10;loto.csv
2006061-2;2006061;2;2006-08-02;ME;historic-6-plus-complementary;43;46;30;36;13;38;39;;;;;;;1976-05-to-2008-10;loto.csv
2006062-1;2006062;1;2006-08-05;SA;historic-6-plus-complementary;2;30;37;22;14;8;42;;;;;;;1976-05-to-2008-10;loto.csv
2006062-2;2006062;2;2006-08-05;SA;historic-6-plus-complementary;36;46;32;41;43;35;4;;;;;;;1976-05-to-2008-10;loto.csv
2006063-1;2006063;1;2006-08-09;ME;historic-6-plus-complementary;19;49;27;3;39;9;20;;;;;;;1976-05-to-2008-10;loto.csv
2006063-2;2006063;2;2006-08-09;ME;historic-6-plus-complementary;31;12;7;24;43;41;44;;;;;;;1976-05-to-2008-10;loto.csv
2006064-1;2006064;1;2006-08-12;SA;historic-6-plus-complementary;43;4;14;26;16;47;20;;;;;;;1976-05-to-2008-10;loto.csv
2006064-2;2006064;2;2006-08-12;SA;historic-6-plus-complementary;4;20;27;16;9;34;6;;;;;;;1976-05-to-2008-10;loto.csv
2006065-1;2006065;1;2006-08-16;ME;historic-6-plus-complementary;30;3;15;33;13;4;11;;;;;;;1976-05-to-2008-10;loto.csv
2006065-2;2006065;2;2006-08-16;ME;historic-6-plus-complementary;46;26;8;23;38;1;34;;;;;;;1976-05-to-2008-10;loto.csv
2006066-1;2006066;1;2006-08-19;SA;historic-6-plus-complementary;15;22;32;49;41;20;21;;;;;;;1976-05-to-2008-10;loto.csv
2006066-2;2006066;2;2006-08-19;SA;historic-6-plus-complementary;13;22;42;11;40;47;4;;;;;;;1976-05-to-2008-10;loto.csv
2006067-1;2006067;1;2006-08-23;ME;historic-6-plus-complementary;21;46;10;38;36;12;2;;;;;;;1976-05-to-2008-10;loto.csv
2006067-2;2006067;2;2006-08-23;ME;historic-6-plus-complementary;28;25;33;11;12;8;45;;;;;;;1976-05-to-2008-10;loto.csv
2006068-1;2006068;1;2006-08-26;SA;historic-6-plus-complementary;11;30;45;36;25;29;10;;;;;;;1976-05-to-2008-10;loto.csv
2006068-2;2006068;2;2006-08-26;SA;historic-6-plus-complementary;34;41;9;44;48;3;30;;;;;;;1976-05-to-2008-10;loto.csv
2006069-1;2006069;1;2006-08-30;ME;historic-6-plus-complementary;27;43;35;13;11;36;48;;;;;;;1976-05-to-2008-10;loto.csv
2006069-2;2006069;2;2006-08-30;ME;historic-6-plus-complementary;3;24;6;36;2;25;22;;;;;;;1976-05-to-2008-10;loto.csv
2006070-1;2006070;1;2006-09-02;SA;historic-6-plus-complementary;11;4;21;49;34;14;24;;;;;;;1976-05-to-2008-10;loto.csv
2006070-2;2006070;2;2006-09-02;SA;historic-6-plus-complementary;2;27;49;25;3;12;24;;;;;;;1976-05-to-2008-10;loto.csv
2006071-1;2006071;1;2006-09-06;ME;historic-6-plus-complementary;23;10;22;28;5;41;19;;;;;;;1976-05-to-2008-10;loto.csv
2006071-2;2006071;2;2006-09-06;ME;historic-6-plus-complementary;45;47;15;12;22;18;20;;;;;;;1976-05-to-2008-10;loto.csv
2006072-1;2006072;1;2006-09-09;SA;historic-6-plus-complementary;26;15;39;12;48;37;31;;;;;;;1976-05-to-2008-10;loto.csv
2006072-2;2006072;2;2006-09-09;SA;historic-6-plus-complementary;49;20;13;46;4;10;29;;;;;;;1976-05-to-2008-10;loto.csv
2006073-1;2006073;1;2006-09-13;ME;historic-6-plus-complementary;5;44;8;31;22;37;7;;;;;;;1976-05-to-2008-10;loto.csv
2006073-2;2006073;2;2006-09-13;ME;historic-6-plus-complementary;11;49;15;4;41;37;17;;;;;;;1976-05-to-2008-10;loto.csv
2006074-1;2006074;1;2006-09-16;SA;historic-6-plus-complementary;18;12;31;26;37;21;44;;;;;;;1976-05-to-2008-10;loto.csv
2006074-2;2006074;2;2006-09-16;SA;historic-6-plus-complementary;40;32;17;15;34;42;20;;;;;;;1976-05-to-2008-10;loto.csv
2006075-1;2006075;1;2006-09-20;ME;historic-6-plus-complementary;30;29;11;21;44;5;47;;;;;;;1976-05-to-2008-10;loto.csv
2006075-2;2006075;2;2006-09-20;ME;historic-6-plus-complementary;30;4;8;15;49;41;34;;;;;;;1976-05-to-2008-10;loto.csv
2006076-1;2006076;1;2006-09-23;SA;historic-6-plus-complementary;22;48;44;25;47;21;23;;;;;;;1976-05-to-2008-10;loto.csv
2006076-2;2006076;2;2006-09-23;SA;historic-6-plus-complementary;31;23;29;40;15;9;5;;;;;;;1976-05-to-2008-10;loto.csv
2006077-1;2006077;1;2006-09-27;ME;historic-6-plus-complementary;26;33;9;8;23;5;3;;;;;;;1976-05-to-2008-10;loto.csv
2006077-2;2006077;2;2006-09-27;ME;historic-6-plus-complementary;46;4;36;25;31;34;22;;;;;;;1976-05-to-2008-10;loto.csv
2006078-1;2006078;1;2006-09-30;SA;historic-6-plus-complementary;2;35;8;49;44;33;13;;;;;;;1976-05-to-2008-10;loto.csv
2006078-2;2006078;2;2006-09-30;SA;historic-6-plus-complementary;17;30;24;5;35;44;14;;;;;;;1976-05-to-2008-10;loto.csv
2006079-1;2006079;1;2006-10-04;ME;historic-6-plus-complementary;11;47;3;28;14;38;21;;;;;;;1976-05-to-2008-10;loto.csv
2006079-2;2006079;2;2006-10-04;ME;historic-6-plus-complementary;33;34;48;8;14;1;11;;;;;;;1976-05-to-2008-10;loto.csv
2006080-1;2006080;1;2006-10-07;SA;historic-6-plus-complementary;2;5;38;32;21;40;48;;;;;;;1976-05-to-2008-10;loto.csv
2006080-2;2006080;2;2006-10-07;SA;historic-6-plus-complementary;2;48;26;7;4;49;38;;;;;;;1976-05-to-2008-10;loto.csv
2006081-1;2006081;1;2006-10-11;ME;historic-6-plus-complementary;7;45;37;20;16;5;44;;;;;;;1976-05-to-2008-10;loto.csv
2006081-2;2006081;2;2006-10-11;ME;historic-6-plus-complementary;31;6;7;45;15;3;23;;;;;;;1976-05-to-2008-10;loto.csv
2006082-1;2006082;1;2006-10-14;SA;historic-6-plus-complementary;26;3;35;14;46;34;22;;;;;;;1976-05-to-2008-10;loto.csv
2006082-2;2006082;2;2006-10-14;SA;historic-6-plus-complementary;33;8;18;3;30;15;17;;;;;;;1976-05-to-2008-10;loto.csv
2006083-1;2006083;1;2006-10-18;ME;historic-6-plus-complementary;37;10;21;17;22;20;1;;;;;;;1976-05-to-2008-10;loto.csv
2006083-2;2006083;2;2006-10-18;ME;historic-6-plus-complementary;44;8;32;41;43;39;35;;;;;;;1976-05-to-2008-10;loto.csv
2006084-1;2006084;1;2006-10-21;SA;historic-6-plus-complementary;9;16;26;3;40;21;12;;;;;;;1976-05-to-2008-10;loto.csv
2006084-2;2006084;2;2006-10-21;SA;historic-6-plus-complementary;2;18;40;14;27;13;49;;;;;;;1976-05-to-2008-10;loto.csv
2006085-1;2006085;1;2006-10-25;ME;historic-6-plus-complementary;12;38;18;27;43;22;5;;;;;;;1976-05-to-2008-10;loto.csv
2006085-2;2006085;2;2006-10-25;ME;historic-6-plus-complementary;45;39;18;38;16;11;35;;;;;;;1976-05-to-2008-10;loto.csv
2006086-1;2006086;1;2006-10-28;SA;historic-6-plus-complementary;13;25;10;18;20;26;44;;;;;;;1976-05-to-2008-10;loto.csv
2006086-2;2006086;2;2006-10-28;SA;historic-6-plus-complementary;33;25;30;40;10;35;15;;;;;;;1976-05-to-2008-10;loto.csv
2006087-1;2006087;1;2006-11-01;ME;historic-6-plus-complementary;6;36;16;21;33;48;43;;;;;;;1976-05-to-2008-10;loto.csv
2006087-2;2006087;2;2006-11-01;ME;historic-6-plus-complementary;42;47;3;30;15;43;5;;;;;;;1976-05-to-2008-10;loto.csv
2006088-1;2006088;1;2006-11-04;SA;historic-6-plus-complementary;7;14;25;43;39;24;34;;;;;;;1976-05-to-2008-10;loto.csv
2006088-2;2006088;2;2006-11-04;SA;historic-6-plus-complementary;27;4;48;46;23;33;7;;;;;;;1976-05-to-2008-10;loto.csv
2006089-1;2006089;1;2006-11-08;ME;historic-6-plus-complementary;1;48;28;12;11;45;10;;;;;;;1976-05-to-2008-10;loto.csv
2006089-2;2006089;2;2006-11-08;ME;historic-6-plus-complementary;38;43;2;36;25;30;7;;;;;;;1976-05-to-2008-10;loto.csv
2006090-1;2006090;1;2006-11-11;SA;historic-6-plus-complementary;24;9;11;26;2;20;16;;;;;;;1976-05-to-2008-10;loto.csv
2006090-2;2006090;2;2006-11-11;SA;historic-6-plus-complementary;17;47;10;25;13;27;34;;;;;;;1976-05-to-2008-10;loto.csv
2006091-1;2006091;1;2006-11-15;ME;historic-6-plus-complementary;37;25;16;17;45;39;32;;;;;;;1976-05-to-2008-10;loto.csv
2006091-2;2006091;2;2006-11-15;ME;historic-6-plus-complementary;19;44;22;48;8;38;30;;;;;;;1976-05-to-2008-10;loto.csv
2006092-1;2006092;1;2006-11-18;SA;historic-6-plus-complementary;43;22;17;32;1;7;34;;;;;;;1976-05-to-2008-10;loto.csv
2006092-2;2006092;2;2006-11-18;SA;historic-6-plus-complementary;26;27;2;38;16;42;13;;;;;;;1976-05-to-2008-10;loto.csv
2006093-1;2006093;1;2006-11-22;ME;historic-6-plus-complementary;33;8;45;34;41;21;14;;;;;;;1976-05-to-2008-10;loto.csv
2006093-2;2006093;2;2006-11-22;ME;historic-6-plus-complementary;25;28;24;27;45;32;13;;;;;;;1976-05-to-2008-10;loto.csv
2006094-1;2006094;1;2006-11-25;SA;historic-6-plus-complementary;4;39;21;2;13;32;14;;;;;;;1976-05-to-2008-10;loto.csv
2006094-2;2006094;2;2006-11-25;SA;historic-6-plus-complementary;17;14;43;5;31;30;44;;;;;;;1976-05-to-2008-10;loto.csv
2006095-1;2006095;1;2006-11-29;ME;historic-6-plus-complementary;21;46;23;44;10;43;36;;;;;;;1976-05-to-2008-10;loto.csv
2006095-2;2006095;2;2006-11-29;ME;historic-6-plus-complementary;5;7;10;36;49;13;21;;;;;;;1976-05-to-2008-10;loto.csv
2006096-1;2006096;1;2006-12-02;SA;historic-6-plus-complementary;19;16;22;29;30;39;43;;;;;;;1976-05-to-2008-10;loto.csv
2006096-2;2006096;2;2006-12-02;SA;historic-6-plus-complementary;4;35;17;14;20;18;7;;;;;;;1976-05-to-2008-10;loto.csv
2006097-1;2006097;1;2006-12-06;ME;historic-6-plus-complementary;31;44;35;19;9;41;48;;;;;;;1976-05-to-2008-10;loto.csv
2006097-2;2006097;2;2006-12-06;ME;historic-6-plus-complementary;15;41;8;40;36;6;44;;;;;;;1976-05-to-2008-10;loto.csv
2006098-1;2006098;1;2006-12-09;SA;historic-6-plus-complementary;40;30;15;47;5;36;46;;;;;;;1976-05-to-2008-10;loto.csv
2006098-2;2006098;2;2006-12-09;SA;historic-6-plus-complementary;39;20;30;12;33;36;32;;;;;;;1976-05-to-2008-10;loto.csv
2006099-1;2006099;1;2006-12-13;ME;historic-6-plus-complementary;42;49;32;4;37;36;29;;;;;;;1976-05-to-2008-10;loto.csv
